p:N_excitatory,p:additional_freq,p:initial_freq,p:input_steps,p:learning_rate,p:refrac_e,p:refrac_i,p:rest_steps,p:tau_e2e,p:tau_e2i,p:tau_excitatory,p:tau_i2e,p:tau_i2i,p:tau_inhibitory,p:tau_post_trace,p:tau_pre_trace,p:tau_theta,p:theta_delta,p:theta_init,p:w_ee_colsum,p:w_ei,p:w_ie_over_ei,objective,job_id,m:timestamp_submit,m:timestamp_gather
256,9.521723512584863,24.200884735941894,0.22428874765523563,0.0009114977952273345,0.0004948931066503442,0.004162627790889346,0.06932888429796828,3.6828977841892304e-05,0.0023015178998299956,0.0034387901128602317,0.023279495795728702,8.483113629087607e-05,0.18392586750517614,0.004417303236296188,0.0032300624141856824,424.9672469808679,1.929168098336086e-06,0.20195742635907799,43.22018538738835,29.924576080636673,1.3414281999270554,0.06550154875643228,74,65.94401621818542,912.6754734516144
96,9.837527091382894,48.599739277567224,0.27160380285460994,0.0010950287962269087,0.0020799648741602586,0.0002341150668140042,0.03590153908458231,0.0025984983598774914,0.00023324146040450684,0.007960083441454843,0.027668976227022784,0.0003611179156043393,0.0405887788042531,0.2276150529117235,0.15598123936307728,488.7332239846914,0.0012514316780652718,0.25896951000376084,36.22517253785775,23.872555857075962,3.655267563530651,0.11350927482751812,76,74.00454306602478,962.8482568264008
102,27.191944176073182,43.417270497665015,0.08346964043403028,0.09280009432283837,0.0008992481021554446,0.0433603787548638,0.14403756502065185,0.005086226444546721,5.7864674752851094e-05,0.8625575367654886,0.0007401033654388938,0.02382675010555731,0.15578610569069837,0.0020366153788582268,0.001755066519731884,14680.88817489,0.0005129218669590186,0.030508148844093436,16.3055928106231,6.2417823067532,0.8032318098972244,0.11918640771920865,120,913.5662336349487,1090.3592357635498
383,9.576875991732976,59.55418857893195,0.29723944355740906,0.0896259266635602,0.14634404130508435,0.0007773744464781319,0.13673297029862572,5.059282853481422e-05,8.223019757586552e-05,2.9459172438731964,0.011956898622023487,0.0022346497985746283,0.0013934508658632317,0.007471846731172225,0.028972161897059874,2005.4217482940414,1.2421359131010837e-05,0.017918264759635254,21.405057763480787,28.75602149584757,0.0742489755557766,0.06550154875643228,92,179.84269046783447,1153.0572497844696
145,26.509492873952567,36.10674975452412,0.16128374415397773,0.0025870459472131335,0.05959403247357374,0.00020747994496904266,0.07798966873979712,0.0005233723914719358,7.413871002550038e-05,0.7207956716215906,0.0001455209618264167,0.00012544805744470915,0.1932623232193836,0.36254410710242835,0.03588946295634573,554.8796594313405,0.0003051757551511336,0.38821506930415317,60.19166793016249,23.388985223453012,9.131838115190344,0.1366771398795441,73,63.0741491317749,1167.8682463169098
151,22.330654573382457,35.350449362281964,0.10315141265271499,0.021386655380626087,0.0023286747352730067,0.00011272124426411139,0.1265175918696202,5.6509974580556275e-05,0.00041752495516268783,0.13116704760818057,0.0001276043222306218,0.001662622327668557,0.002434222594737143,0.0006810403536095386,0.22018125034432315,16078.358333406568,0.0006813465220888045,0.020233015517152196,24.0577438906815,85.55225596553501,24.908130729734417,0.07831352451639793,35,0.11125659942626953,1173.4712400436401
193,10.061151712939424,24.667287014412295,0.2196847940483737,0.02228139425681159,0.0022790741500795333,0.016191926292285126,0.044536244822504296,4.081446238058162e-05,0.012576118088333088,0.15282825814979994,0.0005256652635359387,0.01175660765628051,0.00042761067242361747,0.08610371628287927,0.0006851462162009293,70398.05520273642,0.0002908509607213033,0.0011824205731845016,34.303045090681834,230.18904751917563,0.07653316346444576,0.038578905933551705,112,659.2217111587524,1195.5267555713654
100,9.105221721683874,17.319270775473214,0.16587066633139008,0.040449818581664854,0.001403705028258146,0.00019269547634337596,0.13071421244760356,0.0016567207218646822,0.0016663273249242303,0.09135269693521901,8.23345912555524e-05,0.0010893194709644294,0.015507528913636121,0.006975322966853864,0.0007286225373347647,488.3744443889347,0.00024560129772873595,0.038093384124663385,15.957244431265039,6.048467257434221,4.201181222991638,0.1366771398795441,119,882.558109998703,1255.437483549118
348,7.135220777360415,61.446411052552605,0.1296058267172431,0.001381709721744779,0.0005574037718202201,0.0004736375788552367,0.12694055034476098,4.197100487659814e-05,0.005424489283633904,0.2136787254063319,0.0022219298857829224,0.011408014949534147,0.00037039992362036936,0.003689321570365681,0.004728121794390914,409.31323327683117,0.0014886298068789825,0.13971390008424828,26.610648385722353,3.4836439806697337,0.7635961453140073,0.060480747381381476,20,0.11080598831176758,1276.4262413978577
88,27.970782332609453,37.49930656464825,0.16661883942810593,0.23835973739170796,0.03249953662796552,0.00039179425186501007,0.0517398563268127,0.01144439136750928,0.004363362008622915,1.343893358659785,0.009949751361009212,0.014838026107633134,0.0015761155376697116,0.0012352108725667,0.000704590849710831,3952.5895461052664,2.3298139467008923e-06,0.00854933796321986,15.6364536841895,132.51258578928088,42.252816814580214,0.06550154875643228,126,1196.2976751327515,1311.9432365894318
97,26.390555505777733,50.26398980699455,0.3223561577611523,0.002324678441070673,0.11033271190048637,0.01660731771138189,0.13747085418977395,0.004998420346026972,0.0003099370833948566,1.683689682488108,0.00010610423022939394,0.0007967774815315392,0.008102773796226368,0.09205648749144713,0.0009816636701188695,79956.91925737106,0.0009742080488518697,0.0006807908513897639,18.042774648618202,199.6382647453276,0.12886774836689666,0.05551732784983137,124,1168.4943709373474,1385.9882321357727
384,14.264946778274838,49.010845506635626,0.24857953761457632,0.0008014842350340262,0.003931176042431539,0.00043210863608989495,0.03140989179998954,0.0005188204452485685,0.001101085532439325,0.004517736458672964,0.0001860998157131793,0.0003524053352440182,0.0003576010332701334,0.42294497738679715,0.003066371764232563,55513.988593015274,2.5740986715732674e-05,0.03384414171410081,22.58150183373922,0.6405399553132253,0.4055288003450207,0.1938200260161128,110,632.7746117115021,1395.6332516670227
135,7.652680070197114,36.9059726223231,0.1136070644445192,0.029554095305561107,0.01858616040036566,0.0563749521510796,0.13080258709206918,0.00014545851586446202,0.0014233789340963863,2.8085682434365262,0.0015485906557557965,0.04207200306260245,0.017318336579973698,0.11136485461913181,0.023367482831588782,892.668136632351,0.0006305161351945753,0.20369109617841227,75.48588058899583,1.453254242306588,41.289055424114295,0.13966199342900631,54,0.11186861991882324,1490.4132392406464
82,7.360096265478059,62.67638677152577,0.25447508794199225,0.0021545451182593107,0.006054854821755718,0.025424923921509808,0.08418376023745311,0.00030557552645654864,0.0005585405287598467,0.010581115074045142,0.0010095600765571745,0.002459700348380717,0.02734974853290149,0.002943077484809429,0.0009103076865831052,651.625554562795,0.00021194063533487621,0.3697667835214214,15.977571321642234,1.9712283811696376,32.62119765453544,0.22548303427145047,15,0.11066102981567383,1530.9612402915955
95,23.835369983174168,48.26585299754868,0.07120714183194798,0.0005556486514988413,0.010631932463135334,0.005659809058292322,0.11682702913843233,0.0017765266043427244,4.319047196401053e-05,0.0039191306006804505,0.05045919206291662,0.0001522672964048436,0.001052868840823592,0.4437784329209887,0.00434114892459848,1629.7016905205785,6.399013905524253e-05,0.24393344826820712,35.34217598187524,12.904353670573391,12.981435448545966,0.12493873660829993,79,84.52468800544739,1551.233237504959
333,8.839196759427576,18.79663264371035,0.08946294289725606,0.12965914752489385,0.0018611518828935605,0.019679957416353103,0.10075266897347808,0.0002379051881665853,0.00020107946281179134,0.22949164732199587,0.01199608392818441,0.00035882724627322445,0.0004461822899889491,0.000743830538655629,0.3162290652496582,15417.510782144313,0.0011908372872465273,0.02572980861603255,16.245427945266577,0.5526697536962001,0.09678231342723242,0.040958607678906384,96,253.83559560775757,1594.8476593494415
95,27.13305173504959,31.540123906555284,0.3115150227375399,0.030929388307669975,0.061806081127104597,0.0009223948326499129,0.03753998742633768,0.00610683966375023,0.00445939396875088,1.135837510372103,0.00023164480923187398,0.00041985052574073473,0.01981019623245281,0.05743709761667167,0.0011260051298154336,355.628486991253,0.0005886233601869712,0.0017691012916822098,17.45360262229295,2.625388292094785,2.0350624287375068,0.045757490560675115,134,1552.055270433426,1629.789235830307
198,7.219862916817766,14.279444017436594,0.12380766592461948,0.0010547815865486817,0.0006873884631368362,0.009309292201818857,0.13296124926347216,0.000294383364168235,4.885193244851599e-05,0.8307166854450475,0.0010787105333306584,0.001423907529281929,0.04615957658573126,0.0006680368538738439,0.015217647918717646,259762.63574872687,0.0004200122858724508,0.0012273059123539137,37.975944890135395,102.41348800857938,15.367027299898169,0.038578905933551705,6,0.11040329933166504,1641.024364233017
82,30.161365820990834,38.875747189133236,0.31144359510337627,0.19992296255529612,0.00034495187447696927,8.633035490981507e-05,0.0492172780420709,0.0007540476750116989,0.0002681402795048283,0.5178946756012716,0.013171581198878903,0.008427299626687411,0.0031801343730780735,0.04554785229269065,0.0007138004016588108,41075.38002148144,2.302176996287378e-05,0.0014798922615125074,15.6687146437075,257.2912532791044,1.877860665750444,0.038578905933551705,136,1630.7792029380798,1701.0954279899597
235,23.4906206703924,21.963636578077615,0.18707754806720098,0.2747613518877418,0.008900075125057725,0.0030115632029625067,0.07540274606810542,0.0002985716995059175,0.00024750924836154414,1.7090437464897432,0.0002721592578092841,0.00031595884081805513,0.001644038129526724,0.06480584331858483,0.0007087593957702991,2017.0311861125901,0.0007884646460052128,0.0028805531901384823,54.99380972608464,127.27557172424324,0.5289925664111386,0.038578905933551705,132,1491.2212181091309,1734.2552032470703
199,16.0337102939817,37.77452274051861,0.19858686212835422,0.09888118824384566,0.00070847179492774,0.011286530992004546,0.14853218497592016,0.0002586667695115951,0.016941024726316135,0.2072865608226957,0.0001427391877218696,0.018075265753008062,0.12504036297694798,0.12045885139295534,0.0007149597388034504,3375.0228070563876,0.0002300676150250942,0.0007471549075597818,18.100389850921488,2.0518147140291263,6.9448003056464,0.038578905933551705,135,1595.855720758438,1738.0484766960144
84,25.207937751310638,15.240156680886967,0.11496246065715239,0.2917046871965421,0.006489862906997862,0.010915680720614987,0.14150618288874514,0.003965011958002556,0.005117691614265285,0.011188573170050255,0.0001077009748087851,0.001937292831040179,0.0006261552828811561,0.031055884715553487,0.0017416423805830497,6072.243517249548,0.0006786495528040422,0.001593948839566592,22.172020358619893,38.656409610180305,3.393297491150078,0.05551732784983137,128,1277.1719853878021,1765.5824856758118
113,25.236607687960017,44.19337681242416,0.26357236344598767,0.12229840287623664,0.061224923005027986,0.00010463834885470064,0.14068612594468263,0.00013832356209421073,0.0054085767587811005,0.16473496007093552,0.0003269671058929659,0.004084477684477,0.029183315134386243,0.04539707035641053,0.0007841836847984374,793.7669114228657,0.00032522450008066014,0.009898185559134513,42.53139697144378,65.20152211672871,0.16899843409197332,0.22914798835785574,137,1642.2055776119232,1792.3932480812073
94,28.430351036814535,59.344502822860335,0.2539947759601301,0.003966510453834398,0.00030857758586464964,0.00022790036761770641,0.11024812410098077,0.02314944128924584,0.00019649426331508438,0.00461607065539874,0.00019559080736270484,8.368558295733741e-05,0.013105293073692651,0.18642604030824397,0.0011501902067729665,783.0796724497832,0.001422755110159051,0.0019945649298056113,17.857196301166194,301.9526553814345,1.5225237486298306,0.2076083105017461,129,1312.7927598953247,1872.8272647857666
199,17.358521448235336,25.990780624324646,0.11172247911478678,0.2809879463079815,0.0017186462606800304,0.0034859084887552084,0.13155142642838177,0.0037667498025312895,0.0003066994696751873,0.011964181088648353,0.000853109780969446,0.0003188437725357738,0.007721574539637885,0.21807286927024377,0.022226082740780792,999.2208520563396,0.00015860459885634552,0.45524947446783914,27.152401151879374,0.7494668095452063,0.07872224913368128,0.05551732784983137,81,95.22084617614746,1903.8345358371735
115,8.342308500357094,25.456328966381673,0.1062390328446605,0.0005047391552725154,0.0017305120600960074,0.0008731386143695074,0.04761428963858224,0.001500848859615341,0.000634693543305894,0.021942930505960193,0.01677018427574899,0.0006420748629788977,0.003978482667630624,0.08655082990032975,0.004845261226722306,3002.5126966204016,2.118547757905965e-05,0.12974180615902767,35.826329175712885,0.5283440020572119,16.78665760363057,0.16430942850757438,44,0.11157035827636719,1959.3892333507538
345,17.827178517748443,15.8725290598478,0.31156222546890233,0.000421403770424177,0.02665418297229806,0.024932140428845798,0.1234594227525855,6.059889511857435e-05,0.00016451322443850842,0.05057258939888202,0.0019044442028229157,0.004990873112219364,0.1742152041815329,0.002382856140839279,0.023043601502110638,1216.5993782350085,7.850621725327028e-06,0.1281253954379252,17.48958224933904,35.328655433093324,0.05681155215539673,0.045757490560675115,85,130.9770209789276,2341.7282354831696
311,7.849885030839996,12.84464921215026,0.07591266463213353,0.0004024299883356305,0.011218308984633791,0.004289005616265622,0.10843049017971967,5.954737947984562e-05,0.0026549929742290534,0.45082049986350076,0.01873225610675987,0.0005263408805139033,0.0005479504157395662,0.24947604519955963,0.0030112596090900367,42993.527646652066,0.0012844653019265248,0.013693761300077323,23.525942916999167,0.9890361094794288,0.06202185866492429,0.10790539730951959,115,732.1653599739075,2403.458451986313
129,31.307416688945214,24.481280675291856,0.16691905968255488,0.09630035222356505,0.0002335011157595949,0.0049179419076452935,0.13786158627863393,0.00830558101633806,0.00014678785563379475,0.4942153734500813,0.00013775772767091405,8.097594049098205e-05,0.006134859432432097,0.005908489970516431,0.0007946658903004213,1534.5899929074778,0.000946837676423403,0.0012661019542931043,76.9300477697933,96.4893707378951,41.47879474724156,0.06550154875643228,147,2404.4440400600433,2497.815246105194
93,25.892972704317334,21.499972957614382,0.09131308386280623,0.004169077527374853,0.0012037436810121936,0.019649845466973917,0.11352771239581527,0.0006026529458445595,0.005452092501292196,0.33811369880996456,0.00026491215369472005,0.0008241646759762235,0.0010698083655585006,0.031927050160124044,0.0006951809093842788,361.20002870854404,8.563810781998777e-05,0.11469148242418392,18.807783490105564,277.2467654569029,0.19925630667365324,0.14569395819891934,144,1904.4732747077942,2529.499267101288
290,20.81822919052897,19.110246211930992,0.09621368165803725,0.001133000590857897,0.00024982473532028865,0.005622843723010537,0.12954482718728932,0.004331268037703991,0.0002054041258065382,0.004218612730087741,0.020970573463125197,6.821093397104993e-05,0.0034971012911804086,0.0012933204219593658,0.38057728799749285,107067.38551716632,0.0011430239432463354,0.28002600852291515,47.89792267933559,3.0618130497773133,15.427819800799648,0.1837587000082169,77,77.5850818157196,2587.8342714309692
95,9.445791759259288,60.44216800478293,0.13765789506876183,0.001550804499887732,0.0024873471086992362,0.007102992304506011,0.1442743112240995,0.00038460873575409533,6.564367326178437e-05,0.011638656816067777,0.0002488883430540038,0.0027302449988629088,0.015539465189592679,0.047627568338712574,0.0009035945741056244,336.4677095236992,0.0007135629452946156,0.485629906051869,17.755668538214373,145.37830844096706,4.805311819706782,0.14266750356873156,141,1766.3941459655762,2624.103248357773
83,20.054914482084424,13.160570761859946,0.1761474766138561,0.023237697856421376,0.0007119250207349242,0.00712879194267439,0.11471109684887174,0.00687188704271057,0.011167552015170407,0.7004164568819415,0.0003796098012072414,9.851262831159642e-05,0.0007928231183560164,0.01678432997350029,0.0007601847239673955,97132.0808844888,0.0005780437630471321,0.020049917261430728,64.8705856921245,287.50771755256665,0.12664904654041423,0.14569395819891934,146,2342.5361609458923,2650.3371663093567
87,24.376408302036396,16.894881792001527,0.10994473980572207,0.00901310232936413,0.0002293132695269203,0.000348661541238477,0.09888432899736678,6.608160680371086e-05,0.00023830427392768154,0.017216552446599403,0.0009430493984132333,0.0027119182670948903,0.0014264806331511734,0.19592135663456578,0.0007295073241663129,32747.631813667263,1.659150943558013e-05,0.011001518219880106,17.479964198941012,100.79704636687596,2.960366931139745,0.06550154875643228,150,2588.741803884506,2697.333286523819
327,12.584597585252371,27.633983344101996,0.26820291402150837,0.000658624987045147,0.09802259035423055,0.0004899861712299841,0.08181948493234656,9.838228737363637e-05,0.024260948633395004,0.04362023893751343,0.0002629278379711145,0.0002710920529880831,0.00034370285044787156,0.0024373823821884286,0.11670827157777289,1098.9664830060472,0.00035660755160544155,0.19385219431690232,18.83142131505071,0.3506272163123942,0.13773694492648444,0.3279021420642826,83,123.81761622428894,2848.427273273468
81,29.22917529827508,32.74415073549367,0.24286875498626576,0.006256426619547983,0.010044149285082647,0.0005315184880739951,0.1488221916218674,0.0001331754305948387,0.008037901464568202,0.6468475051369936,0.00021411728892781358,0.0003431902449621241,0.0067987601162603495,0.17208644266503334,0.0007736469020202054,1054.617324843744,0.0001396349388021067,0.10158865964878437,25.240404775980384,1.6287032865614133,0.2507674838679118,0.09420411963213152,140,1738.8743689060211,2969.847261428833
146,17.739579667846396,26.99834116098722,0.2815389456097362,0.0006985898846188283,0.0695789954719911,0.010108888525433799,0.042303240569876416,5.6737833985115785e-05,0.01227578239448414,0.010695098207999035,0.03866287291287753,0.0021471610015482622,0.002121715798272627,0.0112358817812866,0.2796102981072738,7189.842506451589,9.329551797436657e-05,0.021038437453419156,32.175130736738154,47.47916801445221,0.06715765779257656,0.24412514432750854,39,0.11136817932128906,3016.9192595481873
256,7.217738042934154,55.5183543588056,0.26517959546649805,0.10341673195504843,0.00019275787104184805,0.03812283787320963,0.14665832878729507,0.00021441259309737748,0.00021902737188310276,0.11468194412334447,0.05705813891005217,0.0004227521695146042,0.008886027867403567,0.0529324481709029,0.0007972726020143734,757.4287238936879,0.0014285700182753846,0.039757363910190635,18.571122186395908,75.68748483675245,1.2176584727788338,0.09963287134352969,139,1735.1309866905212,3107.0602436065674
135,19.86029946448217,53.496598817850014,0.21403580048136725,0.01488420921323753,0.0003133287669438782,0.0005972189940728715,0.1497388050026058,0.0012952062060256648,0.0002846775573926728,0.7098839667464054,0.00010354661890936527,0.003058863215539408,0.05209013052083988,0.008307447166093846,0.0009552586540058435,12703.967579621505,0.0003257234130704463,0.0008932957785560831,16.44802887878109,74.65682075193038,6.6904789260780895,0.038578905933551705,153,2698.1206817626953,3130.041657447815
87,31.68813707407128,42.12105595834433,0.25497929619534376,0.026572258147319398,0.02813862676637641,0.0005737344431712546,0.1433519127538605,0.00010831388646036393,8.509010098806965e-05,1.0283234537177424,0.0012098483879127927,0.005530055802595847,0.0149289168621321,0.28876906373690014,0.005482246385812355,238243.1162005051,0.00037346255299847554,0.014753926588225304,15.724379797250645,1.5953656778086993,10.586329899796008,0.1837587000082169,148,2498.513904094696,3163.070244073868
154,6.939243581322295,46.01118522551299,0.08251697171753486,0.032147046363455806,0.001295354310218942,0.0005150056954047943,0.13236032415758717,0.0005410534786840516,0.0015714567581933466,0.014238989789492779,0.01124056736603211,0.005712261864035915,0.0009953792496186966,0.0018738493026077229,0.2810339380991956,6005.947068182816,0.0005244833252520391,0.08349419386907944,20.477528325327857,113.99422596894668,2.071103012251093,0.07831352451639793,46,0.11162805557250977,3173.925235748291
81,23.66702050778696,60.64634741917037,0.2822410552390704,0.10082704840981456,0.00043779203124868734,0.0024126687690266342,0.1419712985287335,0.001342590024708354,3.3874768086356956e-05,1.053263337784729,0.02129053767254661,0.003214372795776893,0.0018419318341551378,0.07815115309172184,0.0006670155468671647,628.0061729635612,7.0148207579353564e-06,0.5876804730255629,26.580312514829444,221.19557225624152,3.8481975794953707,0.03621217265444471,138,1701.8847002983093,3216.1712548732758
361,10.820523465826714,55.686090408854,0.27814269719927626,0.00034784521655451195,0.08066477927856511,0.010838493563372518,0.06488954709153072,7.290233243057202e-05,5.497639395240835e-05,0.846096728303705,0.0005091514351446477,0.000277173201055852,0.00047449253338578614,0.042629842353609365,0.018823163993860064,1476.0906272511295,4.663695536263062e-05,0.13981644933877105,20.489525223028487,0.4080906898210755,1.996450441793759,0.2596373105057561,95,224.48933053016663,3321.204254627228
93,26.957126279842875,17.05152857021443,0.17661319060132294,0.029736831598183886,0.0007851082573030743,0.03394327318902815,0.08381603320710578,0.0116611434926178,0.0015358140657747328,0.9338191625009667,0.0001701461763032715,0.00014792497229969626,0.0062216512334443705,0.04710740292219936,0.4878846370445539,1178.843622237997,0.001179944870700561,0.2685171140046293,17.73513047377139,36.343913505552706,5.62912272461568,0.08618614761628328,133,1531.823086977005,3355.941214799881
330,27.562764265581862,59.2920959428874,0.11155727616920172,0.0011544040629379647,0.09616995861453398,0.0003830780512907382,0.06339628881885719,0.013826060192416794,0.02119000130180845,0.0061413462805823375,0.0011823107448298742,0.009231947780920936,0.0006192448047692363,0.0007198055692889884,0.0012467496648656995,22073.59036316719,9.269159680587479e-06,0.0993480943614306,27.28421232221353,0.5113385272441943,10.452736047557611,0.07831352451639793,156,3017.78657913208,3514.580139875412
93,29.40996042293566,48.37181950597542,0.1486568063908021,0.04063125349284613,0.000763709826919959,0.005157159479096351,0.09916822530915682,0.0030475233921917083,0.002108352305830417,0.8781663819887192,8.616203937851929e-05,0.007489594791901394,0.008491742378189431,0.07080495534407269,0.0007686273524658435,2317.4833346344067,0.0010990300110685226,0.10662051031756259,19.84499100379009,9.566509135319945,0.1596478404633857,0.06803388527182737,121,964.0452885627747,3622.7032294273376
253,30.431545721443996,15.46942255093438,0.1666493395558039,0.11039888417401043,0.09707532171106957,0.009728819537703924,0.128893296004695,0.01094495466220448,4.211328855429032e-05,0.005789901979522061,0.00031401220477866653,0.0002524203471238043,0.0008144877521533586,0.003760233865328178,0.5326192748393557,429.992893806556,8.95933685414175e-05,0.32388186107510886,18.437194103899536,0.39515323033019434,0.16512010363940105,0.06550154875643228,163,3357.0307660102844,3809.0552501678467
166,7.3700577018684275,19.71507606143312,0.13913755861595567,0.07288176109422961,0.06382791452894601,0.00013110870713427863,0.07515885661372168,0.0007143694285569937,0.026846365436934305,0.5352829463831817,0.0010984185074185994,0.0031054482929692147,0.001495872477509485,0.000857773410200028,0.006182599763021321,389.5488340073529,0.0013922402085266245,0.02240462964924635,33.2509919064696,0.3552731771373854,39.311691951796796,0.2596373105057561,166,3809.844535589218,4126.249313592911
85,15.205913371813022,59.723537506709846,0.20172050226072913,0.0025150727683162953,0.11305556389223402,0.0006916451307522027,0.12901149204387985,0.006324324208614345,0.0006070371012297241,0.00973413936902075,0.0002930270551855833,0.0020179587050364388,0.0007508998846231428,0.0008455042019469644,0.34999547123970315,767.7446108584686,1.931875394454913e-06,0.20669857209452963,31.46715658220379,0.39799040757360815,0.08983219527919156,0.045757490560675115,165,3623.6676092147827,4205.726256370544
219,18.373378091711245,54.39906868246794,0.1866929174820721,0.0458165834290888,0.0118991095693762,0.0009075734476144846,0.03728600377135768,0.0039950472655550795,0.008538592064672874,1.8418234135836338,0.011359855544886754,0.0008125522031886275,0.005192413194383071,0.017596970179570293,0.3059313286349869,3916.9126067488205,0.0002055810384568783,0.10856159193467456,24.999190158014255,6.44987348528202,1.198763167868406,0.12784372725170717,42,0.1115119457244873,4288.784276485443
297,11.897889461434868,14.63683819324148,0.1554607716136284,0.15894796265205174,0.04311447833132877,0.000363263984284527,0.071137484290791,7.768320241927276e-05,0.004524378983527005,1.4636653410314835,0.00022315205984285458,0.001188170236296615,0.0012787896568906116,0.008073409675151017,0.28697816366730083,1195.914928568723,4.770636693369424e-05,0.3911020535083246,39.52629378097781,59.69484679833445,3.069317967255777,0.03385826726096737,13,0.11060237884521484,4310.119240283966
169,9.535451203071249,26.804504222580842,0.30393474641516266,0.005821918090991928,0.07126168566044497,0.0001069236311884176,0.05105424652617055,0.001080476129144025,9.287750583141338e-05,0.03587361919526141,0.007628601767872874,0.0004542258352963156,0.031164173855973976,0.0413426420269723,0.0022344408022394197,15192.722989861073,0.00029640095264047973,0.11092133180688914,46.327335755903384,214.75175654398427,4.417055992852475,0.3098039199714863,45,0.11159873008728027,4459.422397851944
157,21.56092353950715,46.584983020666684,0.2353990930724031,0.0011527035556023555,0.0008545688290272063,0.0018686705184114112,0.13019320252342473,0.00276646135159632,0.00041912253438026976,0.7578709567369308,0.007335033632793969,0.003099085924919591,0.08633899620307786,0.001941104730328381,0.0006682632918470332,52687.22722199961,0.0007753684455883387,0.009390021976172811,17.92696515917773,108.41203996883112,33.90408586261518,0.10790539730951959,151,2625.0584230422974,4514.376257181168
123,16.744629546943237,47.03378125988428,0.10705017053826549,0.07243738636669501,0.03254787447470951,0.00011852408853623122,0.038665389805477686,0.00022345196820194413,0.027026021662152816,2.0252271494702696,0.0008929050275966764,0.0030498020424290983,0.0007458491343286867,0.15899864196237568,0.0008709392979372722,1868.2596955624426,0.0001240434067044035,0.024306594569051664,75.70952667420092,135.83493929165266,0.0608726008004162,0.09691001300805639,117,847.6170976161957,4892.569432735443
390,7.852343657303417,15.313277721839137,0.24254692850273593,0.17367293526896388,0.008165981693693248,0.0003120453692147105,0.056666338738228864,5.039156818846934e-05,0.000597266544444749,0.022202249498667635,0.0004888777160320936,0.049432494338515744,0.05915924114965284,0.005116673591170712,0.0035864938169042197,1709.243708941153,0.00010147739415323382,0.46841159701510376,73.80377700437036,26.826667445153415,18.662166288660853,0.06550154875643228,12,0.11057400703430176,5180.865135908127
339,7.557042964566351,59.804353345092,0.12991991612225431,0.012196910483981978,0.14901038968235417,0.0012140392394591687,0.05687754356044827,3.353743386278509e-05,0.029147248655768968,0.003971810431684221,0.007771701897331975,7.517361931683881e-05,0.008319686560397667,0.002438671775688043,0.002046481276968801,9256.074081752433,0.0004586135552783092,0.0020408101285270134,37.36328030341235,0.34780678816773547,0.965825377126635,0.03621217265444471,173,4893.67566204071,5194.990251541138
93,7.907718244163488,18.352539215689603,0.31686267951700814,0.2446148811133395,0.12924826170916434,0.006917665079817696,0.030142055232838205,0.0023282687247129052,0.023526361821728604,0.0055520819940982884,7.435780131486255e-05,0.00024808260072359907,0.00041421100277058345,0.29155761962837967,0.002258378251220398,1897.1958559079783,0.00033857845369818175,0.006053916724086651,27.023702855838696,0.3545164545615223,0.991853623446042,0.06550154875643228,174,5181.627649068832,5327.235247135162
281,6.529659475033118,16.89108301726288,0.14510502441478726,0.002679885172885742,0.00017273297348026112,0.0001359786552894305,0.04940475470841261,0.0011798952367249155,0.013040226546389503,0.10101955719322898,9.641120445711471e-05,0.003754220518000379,0.0004767844569769021,0.005280461318348053,0.012552974260982369,11379.237905476199,6.920160381619945e-05,0.13770826584263973,73.11680757358388,0.38262869055102827,0.13871731046950972,0.24412514432750854,37,0.1113133430480957,5658.4492609500885
86,22.572316701783947,17.52710934450064,0.26631217155924497,0.0007264348593200433,0.0012635403476340787,0.0264537246943615,0.09452749424403667,0.0004641625438877163,8.637190428444495e-05,0.16875888361933503,0.0036709811041868838,0.006458214812357633,0.0007535295867442851,0.0022533042973437016,0.016584561722887792,1370.6413010633155,0.0006265503793518285,0.017691933128241008,54.55030124179683,0.3524697114242696,0.6309194432588041,0.03621217265444471,175,5195.8493847846985,5917.158193826675
130,27.654245320647313,34.70877681055591,0.3140957156000268,0.0006682444665132782,0.10218878097810498,6.909771540660405e-05,0.04793115699907734,4.9358225652557645e-05,0.02401657836492878,0.018999184376380023,0.000181335921276751,0.02681362206424162,0.01436554375027311,0.0019004901053036201,0.0783737048240377,381.5157092270419,0.00030980377136832895,0.32537423201829396,64.0937362393885,11.040576778149761,0.46553643941531814,0.14266750356873156,176,5327.960324048996,6133.324246168137
168,11.3042761672749,46.20632238800511,0.2085926146284627,0.000670075256052566,0.06798105870264211,0.03102664624724189,0.07608545742859579,0.0019478222314444637,0.019444323150851334,0.024653153242140225,0.007241762443796289,7.910541747364682e-05,0.00035294929097122153,0.035052329593650414,0.28172847370105575,1468.4813189880717,6.220269775633107e-05,0.5345787507402396,68.34659011238678,50.72156123198915,2.2339554112745343,0.16430942850757438,164,3515.6372611522675,6286.450240850449
135,7.192195668223622,45.55963067252981,0.3328224540901387,0.24370237368731204,0.02263949732513963,0.008910809333815911,0.12007973174129678,0.0004472783183380485,0.001534800244611479,0.0034406714986727734,0.00018634425080733827,0.0005516114623162035,0.22402470624508639,0.0012260361964557063,0.31687292879919826,6894.037656839203,7.328981621851673e-05,0.006433992825599378,29.291118374705075,52.897275296520355,0.40420625172566804,0.038578905933551705,118,855.5112638473511,6827.662226438522
